"Blade ID","CatraTestReadingID","CATRA Test ID","Stroke","Cut Depth","ID"
"WST-AMI-01",3340.00,27.00,97.00,-1.00,2536
"WST-AMI-01",3342.00,27.00,99.00,-1.00,2537
"WST-AMI-01",3344.00,27.00,101.00,-1.00,2538
"WST-AMI-01",3346.00,27.00,103.00,-1.00,2539
"WST-AMI-01",3348.00,27.00,105.00,-1.00,2540
"WST-AMI-01",3350.00,27.00,107.00,-1.00,2541
"WST-AMI-01",3352.00,27.00,109.00,-1.00,2542
"WST-AMI-01",3354.00,27.00,111.00,-1.00,2543
"WST-AMI-01",3356.00,27.00,113.00,-1.00,2544
"WST-AMI-01",3358.00,27.00,115.00,-1.00,2545
"WST-AMI-01",3360.00,27.00,117.00,-1.00,2546
"WST-AMI-01",3362.00,27.00,119.00,-1.00,2547
"ZWI-SFE-8-1",3548.00,29.00,65.00,-1.00,2548
"ZWI-SFE-8-1",3550.00,29.00,67.00,-1.00,2549
"ZWI-SFE-8-1",3552.00,29.00,69.00,-1.00,2550
"ZWI-SFE-8-1",3554.00,29.00,71.00,-1.00,2551
"ZWI-SFE-8-1",3556.00,29.00,73.00,-1.00,2552
"ZWI-SFE-8-1",3558.00,29.00,75.00,-1.00,2553
"ZWI-SFE-8-1",3560.00,29.00,77.00,-1.00,2554
"ZWI-SFE-8-1",3562.00,29.00,79.00,-1.00,2555
"ZWI-SFE-8-1",3564.00,29.00,81.00,-1.00,2556
"ZWI-SFE-8-1",3566.00,29.00,83.00,-1.00,2557
"ZWI-SFE-8-1",3568.00,29.00,85.00,-1.00,2558
"ZWI-SFE-8-1",3570.00,29.00,87.00,-1.00,2559
"ZWI-SFE-8-1",3572.00,29.00,89.00,-1.00,2560
"ZWI-SFE-8-1",3578.00,29.00,95.00,-1.00,2561
"ZWI-SFE-8-1",3580.00,29.00,97.00,-1.00,2562
"ZWI-SFE-8-1",3582.00,29.00,99.00,-1.00,2563
"ZWI-SFE-8-1",3584.00,29.00,101.00,-1.00,2564
"AMB-08-KIR-WLD-01",17.00,2.00,15.00,1.00,2565
"AMB-08-KIR-WLD-01",23.00,2.00,21.00,1.00,2566
"SNF-GSAN-7-01",627.00,1.00,25.00,1.00,2571
"SNF-GSAN-7-01",629.00,1.00,27.00,1.00,2572
"SNF-GSAN-7-01",631.00,1.00,29.00,1.00,2573
"SNF-GSAN-7-01",633.00,1.00,31.00,1.00,2574
"SNF-GSAN-7-01",674.00,1.00,72.00,1.00,2575
"SNF-GSAN-7-01",676.00,1.00,74.00,1.00,2576
"SNF-GSAN-7-01",678.00,1.00,76.00,1.00,2577
"SNF-GSAN-7-01",680.00,1.00,78.00,1.00,2578
"SNF-GSAN-7-01",682.00,1.00,80.00,1.00,2579
"SNF-GSAN-7-01",684.00,1.00,82.00,1.00,2580
"SNF-GSAN-7-01",686.00,1.00,84.00,1.00,2581
"SNF-GSAN-7-01",688.00,1.00,86.00,1.00,2582
"SNF-GSAN-7-01",690.00,1.00,88.00,1.00,2583
"SNF-GSAN-7-01",692.00,1.00,90.00,1.00,2584
"SNF-GSAN-7-01",694.00,1.00,92.00,1.00,2585
"SNF-GSAN-7-01",696.00,1.00,94.00,1.00,2586
"SNF-GSAN-7-01",698.00,1.00,96.00,1.00,2587
"SNF-GSAN-7-01",700.00,1.00,98.00,1.00,2588
"SNF-GSAN-7-01",702.00,1.00,100.00,1.00,2589
"SNF-GSAN-7-01",704.00,1.00,102.00,1.00,2590
"SNF-GSAN-7-01",706.00,1.00,104.00,1.00,2591
"SNF-GSAN-7-01",708.00,1.00,106.00,1.00,2592
"SNF-GSAN-7-01",710.00,1.00,108.00,1.00,2593
"SNF-GSAN-7-01",712.00,1.00,110.00,1.00,2594
"SNF-GSAN-7-01",714.00,1.00,112.00,1.00,2595
"SNF-GSAN-7-01",716.00,1.00,114.00,1.00,2596
"SNF-GSAN-7-01",718.00,1.00,116.00,1.00,2597
"SNF-GSAN-7-01",720.00,1.00,118.00,1.00,2598
"SNF-GSAN-7-01",722.00,1.00,120.00,1.00,2599
"TUR-8-1",729.00,4.00,7.00,1.00,2600
"TUR-8-1",731.00,4.00,9.00,1.00,2601
"TUR-8-1",737.00,4.00,15.00,1.00,2602
"SNF-PC-8-1",859.00,6.00,17.00,1.00,2603
"SNF-PC-8-1",861.00,6.00,19.00,1.00,2604
"SNF-PC-8-1",863.00,6.00,21.00,1.00,2605
"HEN-8-01",1111.00,9.00,29.00,1.00,2606
"HEN-8-01",1117.00,9.00,35.00,1.00,2607
"HEN-8-01",1119.00,9.00,37.00,1.00,2608
"HNB-8-01",1213.00,10.00,11.00,1.00,2609
"HNB-8-01",1215.00,10.00,13.00,1.00,2610
"HNB-8-01",1221.00,10.00,19.00,1.00,2611
"MAC-8-1",1349.00,11.00,27.00,1.00,2612
"MAC-8-1",1351.00,11.00,29.00,1.00,2613
"MAC-8-1",1355.00,11.00,33.00,1.00,2614
"MAT-8-01",1483.00,12.00,41.00,1.00,2615
"MAT-8-01",1485.00,12.00,43.00,1.00,2616
"MAT-8-01",1487.00,12.00,45.00,1.00,2617
"MAT-8-01",1489.00,12.00,47.00,1.00,2618
"MAT-8-01",1491.00,12.00,49.00,1.00,2619
"MDE-8-01",1591.00,13.00,29.00,1.00,2620
"MDE-8-01",1593.00,13.00,31.00,1.00,2621
"MDE-8-01",1595.00,13.00,33.00,1.00,2622
"MDE-8-01",1596.00,13.00,34.00,1.00,2623
"MDE-8-01",1597.00,13.00,35.00,1.00,2624
"MDE-8-01",1598.00,13.00,36.00,1.00,2625
"MDE-8-01",1599.00,13.00,37.00,1.00,2626
"MDE-8-01",1600.00,13.00,38.00,1.00,2627
"MDE-8-01",1602.00,13.00,40.00,1.00,2628
"MDE-8-01",1604.00,13.00,42.00,1.00,2629
"MDE-8-01",1606.00,13.00,44.00,1.00,2630
"MDE-8-01",1608.00,13.00,46.00,1.00,2631
"MDE-8-01",1610.00,13.00,48.00,1.00,2632
"MDE-8-01",1612.00,13.00,50.00,1.00,2633
"MDE-8-01",1614.00,13.00,52.00,1.00,2634
"MDE-8-01",1616.00,13.00,54.00,1.00,2635
"MDE-8-01",1618.00,13.00,56.00,1.00,2636
"MDE-8-01",1620.00,13.00,58.00,1.00,2637
"MDE-8-01",1622.00,13.00,60.00,1.00,2638
"MDE-8-01",1624.00,13.00,62.00,1.00,2639
"MER-23510-8",1697.00,14.00,15.00,1.00,2640
"MIS-8-01",1843.00,15.00,41.00,1.00,2641
"MIS-8-01",1845.00,15.00,43.00,1.00,2642
"MIS-8-01",1847.00,15.00,45.00,1.00,2643
"MIS-8-01",1849.00,15.00,47.00,1.00,2644
"MIS-8-01",1851.00,15.00,49.00,1.00,2645
"MIS-8-01",1853.00,15.00,51.00,1.00,2646
"MIS-8-01",1855.00,15.00,53.00,1.00,2647
"MIS-8-01",1857.00,15.00,55.00,1.00,2648
"MIY-KAI-01",2033.00,16.00,111.00,1.00,2649
"MIY-KAI-01",2035.00,16.00,113.00,1.00,2650
"MIY-KAI-01",2037.00,16.00,115.00,1.00,2651
"MIY-KAI-01",2039.00,16.00,117.00,1.00,2652
"MIY-KAI-01",2041.00,16.00,119.00,1.00,2653
"MIY-KOH-01",2069.00,17.00,27.00,1.00,2654
"MIY-KOH-01",2071.00,17.00,29.00,1.00,2655
"MIY-KOH-01",2073.00,17.00,31.00,1.00,2656
"MIY-KOH-01",2075.00,17.00,33.00,1.00,2657
"MIY-KOH-01",2077.00,17.00,35.00,1.00,2658
"MLK-NAK-01",2218.00,18.00,56.00,1.00,2659
"MLK-NAK-01",2220.00,18.00,58.00,1.00,2660
"MLK-NAK-01",2222.00,18.00,60.00,1.00,2661
"MLK-NAK-01",2224.00,18.00,62.00,1.00,2662
"MLK-NAK-01",2226.00,18.00,64.00,1.00,2663
"MLK-NAK-01",2228.00,18.00,66.00,1.00,2664
"MLK-NAK-01",2230.00,18.00,68.00,1.00,2665
"MLK-NAK-01",2232.00,18.00,70.00,1.00,2666
"MLK-NAK-01",2233.00,18.00,71.00,1.00,2667
"MLK-NAK-01",2234.00,18.00,72.00,1.00,2668
"MLK-NAK-01",2235.00,18.00,73.00,1.00,2669
"MLK-NAK-01",2237.00,18.00,75.00,1.00,2670
"MLK-NAK-01",2239.00,18.00,77.00,1.00,2671
"MLK-NAK-01",2241.00,18.00,79.00,1.00,2672
"MLK-NAK-01",2243.00,18.00,81.00,1.00,2673
"MLK-NAK-01",2245.00,18.00,83.00,1.00,2674
"MLK-NAK-01",2247.00,18.00,85.00,1.00,2675
"MLK-NAK-01",2249.00,18.00,87.00,1.00,2676
"MLK-NAK-01",2251.00,18.00,89.00,1.00,2677
"MLK-NAK-01",2253.00,18.00,91.00,1.00,2678
"MLK-NAK-01",2255.00,18.00,93.00,1.00,2679
"MLK-NAK-01",2257.00,18.00,95.00,1.00,2680
"MLK-NAK-01",2259.00,18.00,97.00,1.00,2681
"MLK-NAK-01",2261.00,18.00,99.00,1.00,2682
"MLK-NAK-01",2263.00,18.00,101.00,1.00,2683
"MLK-NAK-01",2265.00,18.00,103.00,1.00,2684
"MLK-NAK-01",2267.00,18.00,105.00,1.00,2685
"MLK-NAK-01",2269.00,18.00,107.00,1.00,2686
"MLK-NAK-01",2271.00,18.00,109.00,1.00,2687
"MLK-NAK-01",2273.00,18.00,111.00,1.00,2688
"MLK-NAK-01",2275.00,18.00,113.00,1.00,2689
"MLK-NAK-01",2277.00,18.00,115.00,1.00,2690
"MLK-NAK-01",2279.00,18.00,117.00,1.00,2691
"MLK-NAK-01",2281.00,18.00,119.00,1.00,2692
"MOR-AOG-1",2337.00,19.00,55.00,1.00,2693
"MOR-AOG-1",2339.00,19.00,57.00,1.00,2694
"MOR-AOG-1",2341.00,19.00,59.00,1.00,2695
"MOR-AOG-1",2343.00,19.00,61.00,1.00,2696
"MOR-AOG-1",2347.00,19.00,65.00,1.00,2697
"MOR-AOG-1",2349.00,19.00,67.00,1.00,2698
"MOR-AOG-1",2351.00,19.00,69.00,1.00,2699
"MOR-AOG-1",2353.00,19.00,71.00,1.00,2700
"MSS-RES-01",2418.00,20.00,15.00,1.00,2701
"MSS-RES-01",2424.00,20.00,21.00,1.00,2702
"MSS-RES-01",2426.00,20.00,23.00,1.00,2703
"SHU-CHE-01",2554.00,21.00,31.00,1.00,2704
"SHU-CHE-01",2556.00,21.00,33.00,1.00,2705
"SHU-CHE-01",2560.00,21.00,37.00,1.00,2706
"SHU-CHE-01",2562.00,21.00,39.00,1.00,2707
"SHU-CHE-01",2564.00,21.00,41.00,1.00,2708
"SHU-CLS-01",2684.00,22.00,41.00,1.00,2709
"SHU-CLS-01",2686.00,22.00,43.00,1.00,2710
"SHU-CLS-01",2692.00,22.00,49.00,1.00,2711
"SHU-CLS-01",2694.00,22.00,51.00,1.00,2712
"SHU-CLS-01",2696.00,22.00,53.00,1.00,2713
"SHU-CLS-01",2698.00,22.00,55.00,1.00,2714
"SHU-CLS-01",2700.00,22.00,57.00,1.00,2715
"SHU-CLS-01",2708.00,22.00,65.00,1.00,2716
"SHU-CLS-01",2710.00,22.00,67.00,1.00,2717
"SHU-CLS-01",2714.00,22.00,71.00,1.00,2718
"TOJ-8-01",2798.00,23.00,35.00,1.00,2719
"TOJ-8-01",2800.00,23.00,37.00,1.00,2720
"TOJ-8-01",2802.00,23.00,39.00,1.00,2721
"TOJ-8-01",2804.00,23.00,41.00,1.00,2722
"TOJ-8-01",2806.00,23.00,43.00,1.00,2723
"TOJ-8-01",2810.00,23.00,47.00,1.00,2724
"TOJ-8-01",2812.00,23.00,49.00,1.00,2725
"VNX-MDN-01",3032.00,25.00,29.00,1.00,2726
"VNX-MDN-01",3038.00,25.00,35.00,1.00,2727
"VNX-MDN-01",3052.00,25.00,49.00,1.00,2728
"WST-8-01",3150.00,26.00,27.00,1.00,2729
"WST-8-01",3152.00,26.00,29.00,1.00,2730
"WST-8-01",3154.00,26.00,31.00,1.00,2731
"WST-8-01",3156.00,26.00,33.00,1.00,2732
"WST-8-01",3158.00,26.00,35.00,1.00,2733
"WST-8-01",3160.00,26.00,37.00,1.00,2734
"WST-AMI-01",3274.00,27.00,31.00,1.00,2735
"WST-AMI-01",3276.00,27.00,33.00,1.00,2736
"WST-AMI-01",3278.00,27.00,35.00,1.00,2737
"WST-AMI-01",3282.00,27.00,39.00,1.00,2738
"WST-CLS-01",3404.00,28.00,41.00,1.00,2739
"WST-CLS-01",3406.00,28.00,43.00,1.00,2740
"WST-CLS-01",3410.00,28.00,47.00,1.00,2741
"WST-CLS-01",3412.00,28.00,49.00,1.00,2742
"WST-CLS-01",3414.00,28.00,51.00,1.00,2743
"WST-CLS-01",3416.00,28.00,53.00,1.00,2744
"WST-CLS-01",3418.00,28.00,55.00,1.00,2745
"WST-CLS-01",3420.00,28.00,57.00,1.00,2746
"WST-CLS-01",3429.00,28.00,66.00,1.00,2747
"WST-CLS-01",3435.00,28.00,72.00,1.00,2748
"WST-CLS-01",3437.00,28.00,74.00,1.00,2749
"WST-CLS-01",3439.00,28.00,76.00,1.00,2750
"WST-CLS-01",3441.00,28.00,78.00,1.00,2751
"WST-CLS-01",3443.00,28.00,80.00,1.00,2752
"WST-CLS-01",3445.00,28.00,82.00,1.00,2753
"WST-CLS-01",3447.00,28.00,84.00,1.00,2754
"WST-CLS-01",3449.00,28.00,86.00,1.00,2755
"WST-CLS-01",3451.00,28.00,88.00,1.00,2756
"WST-CLS-01",3453.00,28.00,90.00,1.00,2757
"WST-CLS-01",3455.00,28.00,92.00,1.00,2758
"WST-CLS-01",3457.00,28.00,94.00,1.00,2759
"WST-CLS-01",3459.00,28.00,96.00,1.00,2760
"WST-CLS-01",3461.00,28.00,98.00,1.00,2761
"WST-CLS-01",3463.00,28.00,100.00,1.00,2762
"WST-CLS-01",3465.00,28.00,102.00,1.00,2763
"WST-CLS-01",3467.00,28.00,104.00,1.00,2764
"WST-CLS-01",3469.00,28.00,106.00,1.00,2765
"WST-CLS-01",3471.00,28.00,108.00,1.00,2766
"WST-CLS-01",3473.00,28.00,110.00,1.00,2767
"WST-CLS-01",3475.00,28.00,112.00,1.00,2768
"WST-CLS-01",3477.00,28.00,114.00,1.00,2769
"WST-CLS-01",3479.00,28.00,116.00,1.00,2770
"WST-CLS-01",3481.00,28.00,118.00,1.00,2771
"WST-CLS-01",3483.00,28.00,120.00,1.00,2772
"ZWI-SFE-8-1",3518.00,29.00,35.00,1.00,2773
"ZWI-SFE-8-1",3520.00,29.00,37.00,1.00,2774
"ZWI-SFE-8-1",3524.00,29.00,41.00,1.00,2775
"MIY-KAI-02",3670.00,31.00,67.00,1.00,2776
"MIY-KAI-02",3672.00,31.00,69.00,1.00,2777
"MIY-KAI-02",3674.00,31.00,71.00,1.00,2778
"MIY-KAI-02",3676.00,31.00,73.00,1.00,2779
"MIY-KAI-02",3678.00,31.00,75.00,1.00,2780
"MIY-KAI-02",3680.00,31.00,77.00,1.00,2781
"MIY-KAI-02",3682.00,31.00,79.00,1.00,2782
"MIY-KAI-02",3684.00,31.00,81.00,1.00,2783
"GLO-8-01",3792.00,33.00,69.00,1.00,2784
"GLO-8-01",3794.00,33.00,71.00,1.00,2785
"GLO-8-01",3796.00,33.00,73.00,1.00,2786
"GLO-8-01",3798.00,33.00,75.00,1.00,2787
"GLO-8-01",3800.00,33.00,77.00,1.00,2788
"GLO-8-01",3806.00,33.00,83.00,1.00,2789
"GLO-8-01",3808.00,33.00,85.00,1.00,2790
"AMB-08-KIR-WLD-01",7.00,2.00,5.00,6.00,2791
"AMB-08-KIR-WLD-01",26.00,2.00,24.00,6.00,2792
"AMB-08-KIR-WLD-01",30.00,2.00,28.00,6.00,2793
"AMB-08-KIR-WLD-01",32.00,2.00,30.00,6.00,2794
"AMB-08-KIR-WLD-01",34.00,2.00,32.00,6.00,2795
"AMB-08-KIR-WLD-01",36.00,2.00,34.00,6.00,2796
"AMB-08-KIR-WLD-01",38.00,2.00,36.00,6.00,2797
"AMB-08-KIR-WLD-01",40.00,2.00,38.00,6.00,2798
"AMB-08-KIR-WLD-01",42.00,2.00,40.00,6.00,2799
"AMB-08-KIR-WLD-01",44.00,2.00,42.00,6.00,2800
"XIT-8-01",127.00,3.00,5.00,6.00,2801
"XIT-8-01",134.00,3.00,12.00,6.00,2802
"XIT-8-01",136.00,3.00,14.00,6.00,2803
"XIT-8-01",138.00,3.00,16.00,6.00,2804
"XIT-8-01",140.00,3.00,18.00,6.00,2805
"XIT-8-01",142.00,3.00,20.00,6.00,2806
"XIT-8-01",144.00,3.00,22.00,6.00,2807
"XIT-8-01",150.00,3.00,28.00,6.00,2808
"XIT-8-01",152.00,3.00,30.00,6.00,2809
"SNF-GSAN-7-01",611.00,1.00,9.00,6.00,2814
"SNF-GSAN-7-01",616.00,1.00,14.00,6.00,2815
"SNF-GSAN-7-01",618.00,1.00,16.00,6.00,2816
"TUR-8-1",723.00,4.00,1.00,6.00,2817
"TUR-8-1",724.00,4.00,2.00,6.00,2818
"SNF-PC-8-1",856.00,6.00,14.00,6.00,2819
"SNF-PC-8-1",858.00,6.00,16.00,6.00,2820
"HEN-8-01",1091.00,9.00,9.00,6.00,2821
"HEN-8-01",1093.00,9.00,11.00,6.00,2822
"HEN-8-01",1100.00,9.00,18.00,6.00,2823
"HEN-8-01",1104.00,9.00,22.00,6.00,2824
"HEN-8-01",1106.00,9.00,24.00,6.00,2825
"HNB-8-01",1212.00,10.00,10.00,6.00,2826
"HNB-8-01",1214.00,10.00,12.00,6.00,2827
"HNB-8-01",1216.00,10.00,14.00,6.00,2828
"HNB-8-01",1220.00,10.00,18.00,6.00,2829
"MAC-8-1",1362.00,11.00,40.00,6.00,2830
"MAC-8-1",1364.00,11.00,42.00,6.00,2831
"MAC-8-1",1366.00,11.00,44.00,6.00,2832
"MAC-8-1",1368.00,11.00,46.00,6.00,2833
"MAC-8-1",1370.00,11.00,48.00,6.00,2834
"MAC-8-1",1372.00,11.00,50.00,6.00,2835
"MAC-8-1",1374.00,11.00,52.00,6.00,2836
"MAC-8-1",1376.00,11.00,54.00,6.00,2837
"MAT-8-01",1459.00,12.00,17.00,6.00,2838
"MAT-8-01",1461.00,12.00,19.00,6.00,2839
"MAT-8-01",1463.00,12.00,21.00,6.00,2840
"MAT-8-01",1470.00,12.00,28.00,6.00,2841
"MAT-8-01",1472.00,12.00,30.00,6.00,2842
"MAT-8-01",1474.00,12.00,32.00,6.00,2843
"MDE-8-01",1571.00,13.00,9.00,6.00,2844
"MDE-8-01",1572.00,13.00,10.00,6.00,2845
"MDE-8-01",1573.00,13.00,11.00,6.00,2846
"MDE-8-01",1574.00,13.00,12.00,6.00,2847
"MER-23510-8",1685.00,14.00,3.00,6.00,2848
"MER-23510-8",1700.00,14.00,18.00,6.00,2849
"MER-23510-8",1702.00,14.00,20.00,6.00,2850
"MER-23510-8",1704.00,14.00,22.00,6.00,2851
"MER-23510-8",1706.00,14.00,24.00,6.00,2852
"MIS-8-01",1811.00,15.00,9.00,6.00,2853
"MIS-8-01",1813.00,15.00,11.00,6.00,2854
"MIS-8-01",1815.00,15.00,13.00,6.00,2855
"MIS-8-01",1822.00,15.00,20.00,6.00,2856
"MIS-8-01",1828.00,15.00,26.00,6.00,2857
"MIS-8-01",1830.00,15.00,28.00,6.00,2858
"MIS-8-01",1832.00,15.00,30.00,6.00,2859
"MIS-8-01",1834.00,15.00,32.00,6.00,2860
"MIS-8-01",1836.00,15.00,34.00,6.00,2861
"MIS-8-01",1838.00,15.00,36.00,6.00,2862
"MIY-KAI-01",1979.00,16.00,57.00,6.00,2863
"MIY-KAI-01",1981.00,16.00,59.00,6.00,2864
"MIY-KAI-01",1983.00,16.00,61.00,6.00,2865
"MIY-KAI-01",1985.00,16.00,63.00,6.00,2866
"MIY-KAI-01",1987.00,16.00,65.00,6.00,2867
"MIY-KAI-01",1989.00,16.00,67.00,6.00,2868
"MIY-KAI-01",1993.00,16.00,71.00,6.00,2869
"MIY-KAI-01",2006.00,16.00,84.00,6.00,2870
"MIY-KAI-01",2018.00,16.00,96.00,6.00,2871
"MIY-KAI-01",2020.00,16.00,98.00,6.00,2872
"MIY-KAI-01",2022.00,16.00,100.00,6.00,2873
"MIY-KAI-01",2024.00,16.00,102.00,6.00,2874
"MIY-KAI-01",2026.00,16.00,104.00,6.00,2875
"MIY-KAI-01",2028.00,16.00,106.00,6.00,2876
"MIY-KAI-01",2030.00,16.00,108.00,6.00,2877
"MIY-KAI-01",2032.00,16.00,110.00,6.00,2878
"MIY-KAI-01",2034.00,16.00,112.00,6.00,2879
"MIY-KOH-01",2068.00,17.00,26.00,6.00,2880
"MIY-KOH-01",2070.00,17.00,28.00,6.00,2881
"MIY-KOH-01",2072.00,17.00,30.00,6.00,2882
"MIY-KOH-01",2074.00,17.00,32.00,6.00,2883
"MIY-KOH-01",2076.00,17.00,34.00,6.00,2884
"MLK-NAK-01",2188.00,18.00,26.00,6.00,2885
"MLK-NAK-01",2190.00,18.00,28.00,6.00,2886
"MLK-NAK-01",2191.00,18.00,29.00,6.00,2887
"MLK-NAK-01",2192.00,18.00,30.00,6.00,2888
"MLK-NAK-01",2193.00,18.00,31.00,6.00,2889
"MOR-AOG-1",2312.00,19.00,30.00,6.00,2890
"MOR-AOG-1",2313.00,19.00,31.00,6.00,2891
"MOR-AOG-1",2315.00,19.00,33.00,6.00,2892
"MOR-AOG-1",2324.00,19.00,42.00,6.00,2893
"MOR-AOG-1",2326.00,19.00,44.00,6.00,2894
"MSS-RES-01",2415.00,20.00,12.00,6.00,2895
"MSS-RES-01",2417.00,20.00,14.00,6.00,2896
"MSS-RES-01",2419.00,20.00,16.00,6.00,2897
"MSS-RES-01",2421.00,20.00,18.00,6.00,2898
"MSS-RES-01",2423.00,20.00,20.00,6.00,2899
"MSS-RES-01",2425.00,20.00,22.00,6.00,2900
"SHU-CHE-01",2532.00,21.00,9.00,6.00,2901
"SHU-CHE-01",2534.00,21.00,11.00,6.00,2902
"SHU-CHE-01",2535.00,21.00,12.00,6.00,2903
"SHU-CHE-01",2541.00,21.00,18.00,6.00,2904
"SHU-CHE-01",2545.00,21.00,22.00,6.00,2905
"SHU-CHE-01",2547.00,21.00,24.00,6.00,2906
"SHU-CLS-01",2654.00,22.00,11.00,6.00,2907
"SHU-CLS-01",2658.00,22.00,15.00,6.00,2908
"SHU-CLS-01",2661.00,22.00,18.00,6.00,2909
"SHU-CLS-01",2665.00,22.00,22.00,6.00,2910
"SHU-CLS-01",2667.00,22.00,24.00,6.00,2911
"TOJ-8-01",2783.00,23.00,20.00,6.00,2912
"TOJ-8-01",2787.00,23.00,24.00,6.00,2913
"TOJ-8-01",2789.00,23.00,26.00,6.00,2914
"TOJ-8-01",2791.00,23.00,28.00,6.00,2915
"TOJ-8-01",2797.00,23.00,34.00,6.00,2916
"VNX-8-01",2892.00,24.00,9.00,6.00,2917
"VNX-8-01",2894.00,24.00,11.00,6.00,2918
"VNX-8-01",2897.00,24.00,14.00,6.00,2919
"VNX-MDN-01",3010.00,25.00,7.00,6.00,2920
"VNX-MDN-01",3018.00,25.00,15.00,6.00,2921
"VNX-MDN-01",3029.00,25.00,26.00,6.00,2922
"VNX-MDN-01",3031.00,25.00,28.00,6.00,2923
"VNX-MDN-01",3033.00,25.00,30.00,6.00,2924
"VNX-MDN-01",3037.00,25.00,34.00,6.00,2925
"WST-8-01",3132.00,26.00,9.00,6.00,2926
"WST-8-01",3143.00,26.00,20.00,6.00,2927
"WST-8-01",3145.00,26.00,22.00,6.00,2928
"WST-8-01",3147.00,26.00,24.00,6.00,2929
"WST-AMI-01",3256.00,27.00,13.00,6.00,2930
"WST-AMI-01",3261.00,27.00,18.00,6.00,2931
"WST-AMI-01",3263.00,27.00,20.00,6.00,2932
"WST-CLS-01",3382.00,28.00,19.00,6.00,2933
"WST-CLS-01",3384.00,28.00,21.00,6.00,2934
"WST-CLS-01",3385.00,28.00,22.00,6.00,2935
"WST-CLS-01",3387.00,28.00,24.00,6.00,2936
"WST-CLS-01",3389.00,28.00,26.00,6.00,2937
"ZWI-SFE-8-1",3500.00,29.00,17.00,6.00,2938
"ZWI-SFE-8-1",3502.00,29.00,19.00,6.00,2939
"ZWI-SFE-8-1",3511.00,29.00,28.00,6.00,2940
"ZWI-SFE-8-1",3513.00,29.00,30.00,6.00,2941
"ZWI-SFE-8-1",3515.00,29.00,32.00,6.00,2942
"MIY-KAI-02",3640.00,31.00,37.00,6.00,2943
"MIY-KAI-02",3642.00,31.00,39.00,6.00,2944
"MIY-KAI-02",3644.00,31.00,41.00,6.00,2945
"MIY-KAI-02",3661.00,31.00,58.00,6.00,2946
"MIY-KAI-02",3665.00,31.00,62.00,6.00,2947
"MIY-KAI-02",3667.00,31.00,64.00,6.00,2948
"MIY-KAI-02",3669.00,31.00,66.00,6.00,2949
"MIY-KAI-02",3671.00,31.00,68.00,6.00,2950
"MIY-KAI-02",3677.00,31.00,74.00,6.00,2951
"GLO-8-01",3748.00,33.00,25.00,6.00,2952
"GLO-8-01",3752.00,33.00,29.00,6.00,2953
"GLO-8-01",3754.00,33.00,31.00,6.00,2954
"GLO-8-01",3767.00,33.00,44.00,6.00,2955
"GLO-8-01",3773.00,33.00,50.00,6.00,2956
"GLO-8-01",3775.00,33.00,52.00,6.00,2957
"GLO-8-01",3779.00,33.00,56.00,6.00,2958
"GLO-8-01",3781.00,33.00,58.00,6.00,2959
"GLO-8-01",3783.00,33.00,60.00,6.00,2960
"GLO-8-01",3785.00,33.00,62.00,6.00,2961
"GLO-8-01",3793.00,33.00,70.00,6.00,2962
"AMB-08-KIR-WLD-01",5.00,2.00,3.00,8.00,2963
"AMB-08-KIR-WLD-01",16.00,2.00,14.00,8.00,2964
"AMB-08-KIR-WLD-01",20.00,2.00,18.00,8.00,2965
"AMB-08-KIR-WLD-01",22.00,2.00,20.00,8.00,2966
"XIT-8-01",130.00,3.00,8.00,8.00,2967
"SNF-GSAN-7-01",609.00,1.00,7.00,8.00,2973
"SNF-GSAN-7-01",612.00,1.00,10.00,8.00,2974
"SNF-PC-8-1",847.00,6.00,5.00,8.00,2975
"HEN-8-01",1089.00,9.00,7.00,8.00,2976
"HEN-8-01",1096.00,9.00,14.00,8.00,2977
"HNB-8-01",1206.00,10.00,4.00,8.00,2978
"HNB-8-01",1210.00,10.00,8.00,8.00,2979
"MAC-8-1",1342.00,11.00,20.00,8.00,2980
"MAC-8-1",1344.00,11.00,22.00,8.00,2981
"MAC-8-1",1346.00,11.00,24.00,8.00,2982
"MAC-8-1",1348.00,11.00,26.00,8.00,2983
"MAT-8-01",1455.00,12.00,13.00,8.00,2984
"MAT-8-01",1457.00,12.00,15.00,8.00,2985
"MAT-8-01",1460.00,12.00,18.00,8.00,2986
"MAT-8-01",1462.00,12.00,20.00,8.00,2987
"MDE-8-01",1565.00,13.00,3.00,8.00,2988
"MDE-8-01",1567.00,13.00,5.00,8.00,2989
"MER-23510-8",1692.00,14.00,10.00,8.00,2990
"MIS-8-01",1809.00,15.00,7.00,8.00,2991
"MIS-8-01",1814.00,15.00,12.00,8.00,2992
"MIS-8-01",1818.00,15.00,16.00,8.00,2993
"MIS-8-01",1820.00,15.00,18.00,8.00,2994
"MIY-KAI-01",1963.00,16.00,41.00,8.00,2995
"MIY-KAI-01",1967.00,16.00,45.00,8.00,2996
"MIY-KAI-01",1973.00,16.00,51.00,8.00,2997
"MIY-KAI-01",1977.00,16.00,55.00,8.00,2998
"MIY-KAI-01",1992.00,16.00,70.00,8.00,2999
"MIY-KAI-01",1998.00,16.00,76.00,8.00,3000
"MIY-KAI-01",2000.00,16.00,78.00,8.00,3001
"MIY-KAI-01",2002.00,16.00,80.00,8.00,3002
"MIY-KAI-01",2004.00,16.00,82.00,8.00,3003
